incident_number,call_type,date,bpd_area,officers_involved,subject_id,race,age,gender,subject_mh,subject_alcohol,subject_drug,physical_emptyhand,oc_spray_display,oc_spray,taser_display,taser,firearm_pointed,firearm_fired,sub_refused_commands,sub_walk_ran,sub_threats,sub_escape,sub_assault_cues,sub_passive,sub_active,sub_assaultive,sub_used_weapon,arrest,most_serious_charge,officer_injured,subject_injured,subject_medical
15BU020304,Arrest on Warrant,2015-07-27 22:03:00,D,1,Subject 482,White,40,Male,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,No
15BU020575,Disturbance,2015-07-31 02:17:00,D,1,Subject 878,African American,22,Male,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,No
15BU020575,Disturbance,2015-07-31 02:17:00,D,1,Subject 782,White,33,Male,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,TRUE,No
15BU020773,Intoxication,2015-08-01 16:23:00,B,1,Subject 384,White,42,Male,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,No
15BU021003,Trespass,2015-08-03 20:44:00,D,3,Subject 300,White,24,Male,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,NA,FALSE,FALSE,Transported to ER
15BU021058,Arrest on Warrant,2015-08-04 13:20:00,A,5,Subject 185,African American,37,Male,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,Fugitive From Justice (Arrest Prior To Requisition) 13 VSA 4953 90Z,FALSE,FALSE,No
15BU021102,Assault - Simple,2015-08-04 20:15:00,D,2,Subject 917,Asian,28,Male,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,Assault With Bodily Fluids (Misdemeanor) 13 VSA 1028(B)(1) 13B,FALSE,FALSE,Evaluated at scene
15BU022106,Disorderly Conduct,2015-08-13 22:12:00,D,1,Subject 592,White,52,Male,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,Disorderly Conduct - All Other 13 VSA 1026 90C,FALSE,FALSE,No
15BU022113,Noise,2015-08-14 03:30:00,D,1,Subject 636,White,26,Male,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,Transported to ER
15BU022133,Assault - Aggravated,2015-08-14 03:40:00,D,2,Subject 636,White,26,Male,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,Aggravated Assault 13 VSA 1024 13A,FALSE,FALSE,Transported to ER
15BU022711,Disorderly Conduct,2015-08-19 01:45:00,A,1,Subject 767,White,21,Female,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,Disorderly Conduct - All Other 13 VSA 1026 90C,FALSE,TRUE,No
15BU022802,Assault - Simple,2015-08-19 20:10:00,D,3,Subject 913,White,47,Male,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,NA,TRUE,TRUE,Transported to ER
15BU022802,Assault - Simple,2015-08-19 20:10:00,D,2,Subject 604,White,47,Male,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,Assault On A Law Enforcement Officer/Firefighter/EMS/Health Care Worker (Misdemeanor) 13 VSA 1028(A)(1) 13B,TRUE,TRUE,Transported to ER
15BU022792,Domestic Assault - Misd,2015-08-19 22:15:00,C,1,Subject 160,African American,35,Male,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,Domestic Assault 13 VSA 1042 13B,FALSE,TRUE,Transported to ER
15BU022811,Assault - Simple,2015-08-19 22:18:00,B,4,Subject 160,African American,35,Male,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,Assault On A Law Enforcement Officer/Firefighter/EMS/Health Care Worker (Misdemeanor) 13 VSA 1028(A)(1) 13B,TRUE,TRUE,Transported to ER
15BU022963,Assault - Simple,2015-08-21 01:04:00,Airport,1,Subject 571,African American,28,Male,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,Assault On A Law Enforcement Officer/Firefighter/EMS/Health Care Worker (Misdemeanor) 13 VSA 1028(A)(1) 13B,FALSE,FALSE,No
15BU023013,Assault - Simple,2015-08-21 15:20:00,B,1,Subject 384,White,42,Male,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,TRUE,TRUE,Evaluated at scene
15BU023176,Assault - Aggravated,2015-08-22 20:31:00,D,2,Subject 255,Hispanic/Latino,46,Male,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,Assault On A Law Enforcement Officer/Firefighter/EMS/Health Care Worker (Felony) 13 VSA 1028(A)(2) 13A,TRUE,FALSE,No
15BU023425,Violation of Conditions of Release,2015-08-25 17:00:00,B,1,Subject 1293,White,32,Male,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"Violation Of Conditions Of Release (Travel, Curfew, Or Contact) 13 VSA 7559(F) 90Z",FALSE,TRUE,No
15BU023970,Assault - Aggravated,2015-08-29 10:42:00,B,1,Subject 1335,White,22,Male,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,Disorderly Conduct - All Other 13 VSA 1026 90C,FALSE,FALSE,No
15BU024276,Assault - Simple,2015-08-31 19:18:00,B,2,Subject 1033,African American,40,Male,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,Assault On A Law Enforcement Officer/Firefighter/EMS/Health Care Worker (Felony) 13 VSA 1028(A)(2) 13A,TRUE,FALSE,No
15BU024286,Threats/Harassment,2015-08-31 22:11:00,D,1,Subject 939,White,47,Male,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,No
15BU024290,Assault - Simple,2015-08-31 23:12:00,A,4,Subject 737,African American,31,Male,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,Simple Assault 13 VSA 1023 13B,TRUE,FALSE,No
15BU024797,Disturbance,2015-09-04 18:32:00,B,1,Subject 957,White,60,Male,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,Simple Assault 13 VSA 1023 13B,FALSE,FALSE,Transported to ER
15BU024841,Mental Health Issue,2015-09-04 22:22:00,Airport,1,Subject 234,White,43,Male,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,FALSE,FALSE,Evaluated at scene
15BU024907,Domestic Disturbance,2015-09-05 04:45:00,B,1,Subject 455,African American,38,Male,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,No
15BU025043,Vandalism,2015-09-06 02:50:00,C,1,Subject 1106,White,25,Male,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,No
15BU025043,Vandalism,2015-09-06 02:52:00,C,1,Subject 1195,White,27,Male,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,TRUE,No
15BU025307,Assault - Simple,2015-09-08 11:07:00,D,1,Subject 154,White,23,Male,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,Assault On A Law Enforcement Officer/Firefighter/EMS/Health Care Worker (Misdemeanor) 13 VSA 1028(A)(1) 13B,TRUE,TRUE,Transported to ER
15BU025307,Assault - Simple,2015-09-08 11:30:00,D,2,Subject 114,Hispanic/Latino,22,Female,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,Assault On A Law Enforcement Officer/Firefighter/EMS/Health Care Worker (Misdemeanor) 13 VSA 1028(A)(1) 13B,FALSE,FALSE,No
15BU025462,Drugs,2015-09-11 06:10:00,NA,1,Subject 988,White,22,Male,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,No
15BU026141,Disorderly Conduct,2015-09-14 17:44:00,B,1,Subject 836,White,39,Male,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,Disorderly Conduct - All Other 13 VSA 1026 90C,FALSE,FALSE,No
15BU026287,Intoxication,2015-09-15 22:50:00,C,1,Subject 1256,White,40,Female,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,FALSE,FALSE,No
15BU026405,Reckless Endangerment,2015-09-16 22:46:00,C,1,Subject 809,White,27,Male,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,NA,FALSE,FALSE,No
15BU026649,Assault - Simple,2015-09-18 16:57:00,B,3,Subject 234,White,43,Male,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,Simple Assault 13 VSA 1023 13B,FALSE,FALSE,Transported to ER
15BU026732,Disorderly Conduct,2015-09-19 02:02:00,D,1,Subject 1007,African American,31,Male,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Disorderly Conduct - All Other 13 VSA 1026 90C,FALSE,TRUE,No
15BU026884,Disorderly Conduct,2015-09-20 02:29:00,C,1,Subject 1190,White,28,Male,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,FALSE,FALSE,No
15BU026884,Disorderly Conduct,2015-09-20 02:33:00,C,1,Subject 1238,White,29,Male,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,FALSE,FALSE,No
15BU026893,Assist - Agency,2015-09-20 05:32:00,NA,1,Subject 241,White,24,Male,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,TRUE,Transported to ER
15BU027232,Intoxication,2015-09-22 23:26:00,A,2,Subject 1002,White,62,Male,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,No
15BU027372,Search Warrant,2015-09-24 06:10:00,B,1,Subject 283,White,22,Female,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,No
15BU027372,Search Warrant,2015-09-24 06:10:00,B,1,Subject 303,White,43,Female,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,No
15BU027374,Search Warrant,2015-09-24 06:15:00,C,1,Subject 60,African American,43,Male,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,No
15BU027374,Search Warrant,2015-09-24 06:15:00,C,1,Subject 1025,White,35,Female,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,No
15BU027393,Disorderly Conduct,2015-09-24 11:13:00,E,1,Subject 309,White,44,Male,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,Disorderly Conduct - All Other 13 VSA 1026 90C,TRUE,FALSE,Transported to ER
15BU027476,Larceny - from Building,2015-09-24 20:57:00,D,1,Subject 1129,White,22,Male,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,No
15BU027573,Ordinance Violation - Other,2015-09-25 02:43:00,C,1,Subject 673,White,22,Male,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,No
15BU027513,DUI,2015-09-25 03:00:00,NA,1,Subject 673,White,30,Male,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,No
15BU027878,Disorderly Conduct,2015-09-27 15:18:00,C,2,Subject 173,White,61,Male,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,NA,TRUE,FALSE,Transported to ER
15BU027916,Domestic Assault - Felony,2015-09-27 23:23:00,E,1,Subject 325,White,82,Female,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,Domestic Assault - 1st Degree Aggravated 13 VSA 1043 13A,FALSE,FALSE,Evaluated at scene
15BU027922,Trespass,2015-09-28 03:01:00,D,2,Subject 1288,White,29,Female,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,No
15BU028125,Assist - Agency,2015-09-30 12:57:00,C,1,Subject 705,White,34,Male,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,No
15BU028135,Intoxication,2015-09-30 14:51:00,D,1,Subject 1033,African American,40,Male,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,Violation Of Conditions Of Release (Other) 13 VSA 7559(E) 90Z,FALSE,TRUE,Transported to ER
15BU028150,Disorderly Conduct,2015-09-30 18:00:00,C,1,Subject 1033,African American,40,Male,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,Resisting Arrest 13 VSA 3017 90Z,FALSE,FALSE,No
15BU028171,Search Warrant,2015-10-01 06:07:00,NA,1,Subject 938,White,36,Male,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,No
15BU028171,Search Warrant,2015-10-01 06:10:00,NA,1,Subject 988,White,73,Male,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,No
15BU028518,Disturbance,2015-10-04 01:52:00,D,1,Subject 840,White,28,Male,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,No
15BU028807,Violation of Conditions of Release,2015-10-05 22:30:00,A,2,Subject 1172,White,41,Male,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"Violation Of Conditions Of Release (Travel, Curfew, Or Contact) 13 VSA 7559(F) 90Z",FALSE,FALSE,No
15BU028710,Robbery,2015-10-06 03:18:00,D,1,Subject 546,African American,NA,Male,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,Violation Of Conditions Of Release (Other) 13 VSA 7559(E) 90Z,FALSE,FALSE,No
15BU029103,Trespass,2015-10-09 16:31:00,B,1,Subject 384,White,42,Male,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,No
15BU029343,Assault - Aggravated,2015-10-12 00:30:00,D,1,Subject 223,White,22,Male,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,Transported to ER
15BU029578,TRO/FRO Violation,2015-10-14 18:30:00,C,2,Subject 631,White,33,Male,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,Violation Of An Abuse Prevention Order 13 VSA 1030 90Z,FALSE,FALSE,No
15BU029914,Violation of Conditions of Release,2015-10-16 21:31:00,B,2,Subject 81,White,25,Male,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,"Violation Of Conditions Of Release (Travel, Curfew, Or Contact) 13 VSA 7559(F) 90Z",FALSE,FALSE,No
15BU029950,Assault - Simple,2015-10-17 01:56:00,D,1,Subject 155,African American,22,Male,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,No
15BU031252,Disorderly Conduct,2015-10-30 02:17:00,D,2,Subject 503,White,39,Male,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,No
15BU031554,Disorderly Conduct,2015-11-01 02:10:00,D,1,Subject 1357,White,22,Female,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,Impeding Public Officers 13 VSA 3001 90Z,FALSE,FALSE,No
15BU032582,Mental Health Issue,2015-11-11 21:58:00,E,1,Subject 1370,White,24,Male,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,Transported to ER
15BU032721,Search Warrant,2015-11-13 14:37:00,B,1,Subject 410,White,65,Male,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,NA,TRUE,FALSE,No
15BU032721,Search Warrant,2015-11-13 14:39:00,B,2,Subject 261,White,40,Male,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,No
15BU032721,Search Warrant,2015-11-13 14:45:00,B,1,Subject 563,White,65,Male,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,No
15BU032721,Search Warrant,2015-11-13 15:06:00,B,1,Subject 1350,White,57,Male,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,No
15BU033120,Assault - Aggravated,2015-11-17 11:52:00,A,1,Subject 1060,White,56,Male,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,No
15BU033139,Search Warrant,2015-11-17 16:00:00,B,1,Subject 576,African American,41,Male,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,No
15BU033639,Assist - Agency,2015-11-21 22:19:00,D,2,Subject 731,White,23,Male,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,Transported to ER
15BU033640,Intoxication,2015-11-21 22:28:00,B,1,Subject 567,Asian,22,Male,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,No
15BU033917,Violation of Conditions of Release,2015-11-25 09:20:00,B,2,Subject 1033,African American,40,Male,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,Violation Of Conditions Of Release (Other) 13 VSA 7559(E) 90Z,FALSE,FALSE,No
15BU034010,DUI,2015-11-26 02:22:00,D,2,Subject 465,White,33,Male,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,Eluding A Police Officer While Operating In Grossly Negligent Manner - Felony 23 VSA 1133(B)(2) 90Z,TRUE,TRUE,Transported to ER
15BU034261,Domestic Assault - Felony,2015-11-29 12:00:00,C,1,Subject 459,White,22,Male,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Domestic Assault - 1st Degree Aggravated 13 VSA 1043 13A,FALSE,FALSE,No
